source,word,auditory,gustatory,haptic,interoceptive,olfactory,visual
lanc,COMPREHENSIBLY,1.631534481,1.400680107,1.261140829,1.957890021,1.48002574,1.852925615
lanc,CONSUMERISM,1.161754364,1.098126747,1.555088632,1.371988681,0.669113158,1.753614381
lanc,CONVICTABLE,1.706540566,0.229415734,1.073334423,1.629408101,0.501459857,1.852767805
lanc,CORDIAL,1.652884189,0.23570226,0.9701425,2.023554111,0.95828005,1.984416412
lanc,COUNCILWOMAN,1.31497782,0,0.543905629,1.087811258,0.25,1.125462868
lanc,COUNTDOWN,1.967573386,0.630603535,0.630603535,1.572795031,0.501459857,1.529438226
lanc,COUNTERACTION,1.791794161,0.671038298,1.286456669,1.675415633,0.535303379,1.678902454
lanc,COUNTERFEIT,1.544656891,0.964274111,1.675415633,1.663154193,0.904827857,1.661395172
lanc,COUNTERREVOLUTION,1.767430203,0,1.302013093,1.387014608,0.25819889,1.869555588
lanc,COUNTERSTRIKE,2.195156817,1.426565007,1.977948609,1.557851272,1.070606758,1.706540566
lanc,CRATER,1.184551415,0.98205238,1.551487874,1.388831795,1.405803893,1.804693048
lanc,CREDITABLY,1.843908891,0,0,2.023816527,0.25,2.12916259
lanc,CRESTED,0.751903902,0.942809042,1.872574684,0.983524408,0.732084498,2.136670184
lanc,CREWLESS,1.328940131,0.688247202,0.688247202,0.96123702,0,1.718492471
lanc,CRIMINALIZE,1.559352092,0.894427191,0.695852374,0.945905303,0.670820393,1.552586975
lanc,CRISP,1.989445837,1.984147702,1.843195166,1.23969436,1.417930293,1.848897253
lanc,CRUCIFIX,1.811365714,0,1.903728711,1.644956642,0,1.80050828
lanc,CRUISE,1.558578412,0.793200269,0.892094913,1.62788206,1.52616076,1.5
lanc,CRUNCH,1.605090586,1.609184167,1.889026483,1.490319641,0.223606798,1.637552731
lanc,CURATOR,1.778594584,0.646761667,1.304842664,1.036900863,0.646761667,1.644956642
lanc,CURIOSITY,2.033347713,1.544656891,1.806421295,1.743827879,1.607729866,2.131633094
lanc,CURVE BALL,1.429502802,0.735868179,2.071832551,1.105144277,0.650326765,1.737746485
lanc,DANCEFLOOR,1.85151413,0,2.184317246,1.036900863,0.95828005,0.894792487
lanc,DANGEROUS,1.700619082,0.523148364,1.297771369,1.908430052,1.118033989,1.87153188
lanc,DEAD ON,1.883512423,1.600595127,1.768776817,1.721018525,1.536848972,1.939563034
lanc,DECAFFEINATE,1.405803893,2.042048108,1.081647112,1.729767285,1.412815427,1.684620036
lanc,DECIPHERER,1.89952287,1.123902974,1.196974744,1.652571981,1.492672159,1.675415633
lanc,DEEPENING,1.959457497,1.164157703,1.780005914,1.926955603,1.348488433,1.959457497
lanc,DEFORMITY,0.895080773,0.229415734,1.645479365,1.742150315,0,1.866917276
lanc,DEPLORED,2.086236073,0,0.560611911,2.131397932,0,2.171240593
lanc,DEPLOY,1.571810496,0,1.767766953,1.271867548,0.752446989,1.545867356
lanc,DEVILISHNESS,1.712953743,1.051314966,1.460893742,1.571958216,1.231174023,1.78517285
lanc,DEW,0.727606875,1.328422328,1.358524286,1.064120736,1.495090003,1.763602596
lanc,DIFFUSIBLE,1.781976037,0.653376296,1.675415633,1.614988277,0.901590537,2.010207868
lanc,DILIGENCE,1.863782233,1.348488433,1.773340588,1.496487115,1.29269201,1.791059669
lanc,DINNERTIME,1.58113883,1.822158456,1.227410261,2.04523997,1.526455161,1.68809751
lanc,DIRECTIONALITY,1.944070926,0,1.42457424,1.414213562,0.242535625,2.091650066
lanc,DISCOMBOBULATE,1.588650221,0.351865775,1.496026483,2.065591118,1.290994449,1.992844342
lanc,DISCONTINUOUSLY,1.664100589,0.832050294,1.3634421,1.344504484,0.832050294,1.87766904
lanc,DISHEVELMENT,1.125462868,0.683130051,1.360147051,1.740450133,0.87321246,2.151549829
lanc,DISILLUSION,1.685854461,1.128576187,1.39548143,1.984147702,1.128576187,1.849608778
lanc,DISORDERED,1.640139774,1.348596845,1.196974744,1.213953957,0.76088591,1.311220136
lanc,DISTANCE,2.022492569,1.488047618,1.832250763,1.73616984,1.164964745,1.569045813
lanc,DIVULGENCE,2.118237027,1.840893503,1.608799333,1.957055278,1.696786659,1.680336101
lanc,DOMINATIVE,1.72780037,0.752446989,0.861769725,1.91165158,0.752446989,1.769845457
lanc,DOUBLED,1.477830398,0.767296936,1.445248971,1.341963413,0.857864054,1.934534632
lanc,DREAMFUL,1.414213562,1.046536237,1.588650221,1.751190072,1.032795559,1.934646516
lanc,DRINKING WATER,0.964274111,0.945905303,1.857496271,1.851188965,0.841191024,1.923994383
lanc,DRUNKENNESS,1.918291401,1.728624393,1.486434044,2.080399779,1.744556752,1.795911034
lanc,DUFFEL BAG,1.204280863,1.304513084,1.57465303,1.002919714,0.841191024,1.508261848
lanc,DUNCE,2.033060091,0,0.543905629,1.611159003,0,2.113448998
lanc,EERILY,1.719853115,0.223606798,1.4509525,1.888329811,0.820782682,1.926955603
lanc,ELECTROMAGNET,1.675954513,0.242535625,2.229481607,1.30045241,0.48507125,1.437420075
lanc,ELFISH,1.94446712,1.279880947,1.521277659,1.740279124,1.121223821,1.830950833
lanc,ENCHILADA,1.335524515,0.772328446,1.696229048,1.397575177,1.538967528,1.426565007
lanc,ENGINE,1,0.895080773,1.629408101,1.474936811,1.25888654,1.293257368
lanc,ENLISTMENT,1.585240364,1.048602451,0.7267314,1.670342267,1.048602451,1.956231026
lanc,ENSEMBLE,1.468081455,0.944513241,1.848897253,1.386969434,1.482352327,1.704483252
lanc,ERRANTLY,1.699913493,0.985184366,0.943242218,1.50977209,1.05718828,1.695582496
lanc,ETHOLOGICAL,2.137330536,1.445997611,1,0.99620492,1.370688834,1.775250729
lanc,EVILDOING,1.751190072,0.25819889,1.579632266,1.94446712,0.25819889,1.718249386
lanc,EXECUTIONER,1.410487038,0,1.694418081,1.55597321,0.223606798,1.725200217
lanc,EXPORTABLE,1.268143184,1.572795031,1.43677677,1.791794161,1.121298329,1.772103518
lanc,EYE STRAIN,0.341565026,0,0.793200269,1.662077014,0,2.390955179
lanc,FACE POWDER,0.501459857,0.688247202,2.087276969,0.955133866,1.448935887,1.7082531
lanc,FALSEHEARTED,1.790497795,1.195033295,1.604731566,1.947849493,1.58113883,1.775836358
lanc,FAMILIAR,1.854159782,1.977818168,1.84709629,2.114376559,1.757337558,2.114376559
lanc,FLEABAG,1.316561177,0.25,1.74642492,1.024695077,1.093541647,2.104558544
lanc,FLIMFLAM,1.568929081,1.542439911,1.691933025,1.805060043,1.138728807,2.163635524
lanc,FLIRTER,1.733936547,0.942809042,1.450715397,1.526455161,0.669113158,1.797783675
lanc,FLOTATION,1.08417646,0.630603535,1.773752753,1.843274483,0.805681579,1.147078669
lanc,FLOURLESS,1.827342684,1.733738144,1.535162905,1.728671193,1.726978906,1.862212731
lanc,FOOD ADDITIVE,1.100963765,1.503243247,0.854070974,1.651445648,1.723280874,1.743261609
lanc,FORECLOSE,1.699673171,0,0.688247202,1.157230006,0,1.645479365
lanc,FOUNTAIN,1.689065178,1.464168996,2.052417672,0.9701425,0.751903902,0.985184366
lanc,FRAGILE,1.382665797,0.23570226,1.339446769,1.028991511,0.942809042,1.571810496
lanc,FRICTIONLESS,1.504893977,1.028991511,2.154945672,1.036900863,0.23570226,1.906301898
lanc,FRIVOLOUSNESS,1.957055278,1.243282604,1.195033295,1.893400993,1.028991511,1.733936547
lanc,FRUIT,0.696692268,0.76088591,1.286456669,1.367971136,1.594948165,0.768533197
lanc,FRUSTRATED,1.791503884,1.076151833,1.277658431,1.987112629,1.23838477,1.816699
lanc,GANJA,1.337115847,2.153221688,1.781640375,2.249579085,1.880924982,1.880924982
lanc,GLISTENING,0.52859414,0,0.874474632,1.178857872,0,1.66052791
lanc,GOLF CART,1.322875656,0,1.845104811,0.332105582,0.242535625,1.064120736
lanc,GOOD HEALTH,1.481834449,1.366260102,1.712697677,1.549193338,1.095445115,1.843908891
lanc,GRANULATOR,2.097617696,1.290994449,1.414213562,1.245945806,1.060098827,2.051712409
lanc,GRAVY,1.352246808,1.378404875,1.749829924,1.673320053,1.687488977,1.327367606
lanc,GRUMBLING,2.057983022,0.707106781,0.826442095,1.756407504,0.514495755,1.733936547
lanc,HAMMERER,1.579632266,0,1.807392228,1.060098827,0.703731551,0.9258201
lanc,HEARTHSTONE,0.736788398,0,2.086236073,1.055597326,0.560611911,2.231804736
lanc,HEROINE,1.879716291,1.578124263,1.82964998,2.060975266,1.309307341,1.549193338
lanc,HIBERNATE,1.199128224,0.23570226,0.548318881,2.12747357,0.95828005,1.914000703
lanc,HIGH WIND,1.78517285,0,2.007223796,1.631111988,0.940324692,1.852452144
lanc,HILLINESS,0.87321246,0.75,1.470544117,1.470544117,0.25,1.543804824
lanc,HOMOGENIZE,0.99620492,1.874873733,0.389249472,1.527525232,1.083624669,1.95982374
lanc,HOSPITABLE,1.704233483,0,0.9701425,2.032818964,0.9701425,1.325651893
lanc,HOUSECOAT,0.514495755,0,1.878672873,0.9701425,0.471404521,1.947010445
lanc,IMMEDIATE,1.662077014,1,1.087811258,1.707825128,1.01447852,1.61245155
lanc,IMPERSONATE,1.900672016,0.779887882,1.435481125,1.807272466,1.364357674,1.701158251
lanc,IMPETUOUS,1.535895296,0,1.120897077,1.640825308,0.375533808,1.804552647
lanc,IMPLEMENTAL,1.915810447,0,1.091928428,1.504571787,1.069044968,1.685425567
lanc,INAPPROPRIATENESS,2,0,1.780850519,2.042407543,1.046536237,1.533747356
lanc,INARGUABLY,1.875043859,0.307793506,0.447213595,1.446411167,0.223606798,1.268027893
lanc,INATTENTION,1.914854216,1.293257368,1.7082531,1.73879033,1.537066394,1.801558779
lanc,INCONCLUSIVENESS,1.701714821,0.341565026,0.543905629,1.590335394,0.774596669,1.740450133
lanc,INCONGRUENCE,1.767535857,1.043185168,1.72353945,1.495090003,0.978527639,1.954548909
lanc,INDISPOSE,1.58113883,1.200490096,1.092158623,2.004080804,1.243282604,1.954548909
lanc,INFORM,1.823054967,1.495090003,1.823054967,1.664704728,1.495090003,2.036432867
lanc,INHALATION,1.352799083,0.942809042,1.409584373,1.830211245,1.974510777,1.319784098
lanc,INJECTOR,0.983524408,0,2.004080804,1.608799333,0,1.814970426
lanc,INNOVATE,1.748949264,0,0.84016805,1.617914416,0.23570226,2.121320344
lanc,INSTRUMENT PANEL,1.640267109,1.123345344,1.690308509,1.327367606,1.164964745,1.383577144
lanc,INSULATING,1.363626461,0,1.986885104,1.199128224,0.23570226,2.278773893
lanc,INTEREST RATE,1.535543792,0,0.923380517,0.670820393,0,1.260743306
lanc,INTERIM,1.58113883,0,0,1.23073388,0,1.872792819
lanc,INTERNATIONALIST,1.640139774,0.96123702,0.749268649,1.097578408,0.713282504,2.001461454
lanc,INTRUSIVELY,1.718492471,1.675415633,1.733738144,1.781976037,1.256561725,1.743827879
lanc,INTUITIONAL,1.719743103,1.571810496,1.319784098,1.854159782,0.766964989,2.086370335
lanc,INTUITIVELY,1.620185175,0.727606875,0.48507125,1.11143786,0.9701425,1.333945938
lanc,INVARIABLENESS,1.586400538,0.885061203,1.483239697,1.579820665,0.793200269,1.857417562
lanc,INVENTIVE,1.650358813,0.988086934,1.447320573,1.234376041,0.489360485,1.650358813
lanc,IRRELEVANCY,1.683250823,1.48002574,1.300183137,1.82051798,1.390443574,1.927248223
lanc,IRREVOCABLE,1.73417212,0.985184366,1.067570083,1.765686002,0.332105582,1.571810496
lanc,JACKHAMMER,2.065116433,0,2.007339474,1.377930626,0.707106781,1.689065178
lanc,JAGGEDNESS,0.670820393,0.489360485,1.069923755,1.39548143,0.223606798,1.700619082
lanc,JUSTIFIABLENESS,2.129076568,0,0,2.054210364,0,1.977899874
lanc,KNEED,1.301820588,0.638666374,1.831737743,1.688973528,0.998683344,2.092593455
lanc,LAPSING,1.810914621,1.003669737,1.347655917,1.699913493,0.939336437,1.751050105
lanc,LARCENIST,1.445997611,0.301511345,1.348399725,1.348399725,0.904534034,1.470930441
lanc,LATCHING,1.995828984,0.25,1.843908891,0.774596669,1,1.408308678
lanc,LEPRECHAUN,1.964555198,0,1.363626461,0.732084498,0.23570226,2.057983022
lanc,LICENSEE,0.683130051,0,1.093541647,1.093541647,0,2
lanc,LIP,1.366618842,1.806849712,1.853057886,1.667156791,1.221739358,1.853057886
lanc,LIST,1.600781059,0,1.352466882,1.209338662,0,0.892094913
lanc,LONGTIME,1.181453907,0,1.01447852,1.896268265,1.01447852,1.701714821
lanc,LOSE,1.533929978,0,0.95828005,2.080880909,0.23570226,1.947010445
lanc,LOW KEY,1.543804824,0,1.154700538,1.998958062,0,1.932183566
lanc,MACHINELIKE,1.845199692,1.300183137,1.799470822,1.750695595,1.477097892,1.652100853
lanc,MAIL,1.316894273,0,2.058998223,0.670820393,0.447213595,0.97872097
lanc,MANGLE,1.279880947,0.25819889,2.236067977,1.624221425,0.560611911,1.807392228
lanc,MANIFESTO,1.667156791,0.985184366,0.587867532,1.064120736,0.242535625,1.821037196
lanc,MEDIATE,1.820930936,0,0.716350399,1.78517285,0.307793506,1.569445091
lanc,MENOPAUSAL,1.380004263,0,0.332105582,1.966633433,0.848874688,1.50977209
lanc,METH,1.653872461,2.28486066,2.088131729,1.975958442,2.312052818,1.73417212
lanc,MICROBREW,1.024695077,2.220172666,1.751190072,1.470544117,1.641899307,1.897366596
lanc,MISCELLANEOUS,1.748949264,0,0.460888599,1.334558261,0,2.080880909
lanc,MODERATION,1.462773353,0.785905248,1.003669737,1.771921523,0.332105582,1.538716042
lanc,MONOCHROME,0.743223353,1.183215957,1.437590577,1.407463101,1.175139303,1.597617273
lanc,MONOGAMIST,1.496026483,0,0.351865775,1.79151439,0.25819889,1.812653934
lanc,MUCKINESS,1.682012683,0.718795288,1.965324401,1.611159003,1.600781059,1.376892637
lanc,MUNCHKIN,1.457737974,1.227743027,1.821037196,0.685994341,1.067570083,1.620185175
lanc,MYSTICAL,1.652018967,0.543905629,1.147460965,1.788854382,0.577350269,2
lanc,MYSTICALLY,1.505545305,0,1.407463101,1.980860804,0.25819889,1.980860804
lanc,NEGATIVE,1.71148084,1.543804824,1.263262971,2.151549829,1.543804824,1.751190072
lanc,NEUROPSYCHIATRIC,1.951620744,1.05718828,1.615640467,2.1811357,0.664211164,1.804813825
lanc,NEWSREEL,1.848897253,1.276302225,1.409553867,1.424411236,1.424411236,1.791059669
lanc,NIGHT SHIFT,1.348488433,0.695852374,0.670820393,1.361114095,0.366347549,1.814415956
lanc,NIGHTSHIFT,1.118687619,0.713282504,1.011628298,1.512134157,1.211542924,2.054804668
lanc,NONUNION,2.033060091,1.263262971,1.376892637,1.740450133,0.963932916,1.913765921
lanc,NOTEPAD,0.945905303,0,1.988269694,0,0.229415734,1.470966584
lanc,NUTRITIOUS,1.536848972,1.622754859,1.792842914,1.997617629,1.946914531,1.719634513
lanc,ORDEAL,1.94446712,0,0.899735411,1.877181271,0.25819889,1.79151439
lanc,OUTDATE,1.328422328,0.95828005,1.137592918,1.504893977,1.178511302,2.092626332
lanc,OUTRAGEOUSLY,1.773340588,0.615587011,1.316894273,1.569445091,0.638666374,1.866604009
lanc,OUTSTAND,1.93459222,0.562295715,1.064120736,1.784327192,0.392952624,1.886484437
lanc,OVAL,0.942809042,0,1.789584974,0.23570226,0.471404521,0.777544316
lanc,OVENWARE,0.91025899,0.25819889,1.552264091,0.899735411,0.25819889,1.486446706
lanc,OVERCOMPENSATE,1.504893977,0.323380833,1.339446769,1.883016631,0.427792632,1.954548909
lanc,OVEREAGER,2.071436621,0,0.471404521,2.036432867,0,2.120549935
lanc,OVEREXTENSION,1.308594017,0.23570226,1.67351534,2.007339474,0,2.042841799
lanc,PACED,1.410072372,0,0.955133866,1.470966584,0,1.594948165
lanc,PAD,0.323380833,0.942809042,1.822158456,1.199128224,0.707106781,1.893400993
lanc,PAINS,1.3234931,0,2.086370335,1.188177052,0,1.328422328
lanc,PARATROOPS,1.260850344,0,0.375533808,1.126601424,0.554700196,1.683250823
lanc,PASTA,0.577350269,0,1.701714821,1.263262971,1.360147051,1.352466882
lanc,PASTIME,1.637988564,0.84016805,1.592465922,1.589384721,0.548318881,1.756407504
lanc,PATTERNED,1.801558779,1.169795304,1.806421295,1.164785451,1.157230006,1.781976037
lanc,PEACEMAKER,1.289728147,0.471404521,2.016273661,1.182663439,0.471404521,1.381483526
lanc,PEDIATRICIAN,1.773340588,0,1.598519051,0.894427191,0.223606798,1.592746717
lanc,PERCUSSION,0.587867532,0,2.084607454,1.662740474,0,1.905873275
lanc,PHONE COMPANY,1.740450133,0,0.683130051,0.25,0,1.549193338
lanc,PHONETICALLY,1.995828984,1.25,1.276388133,1.388944443,1.586400538,2.136000936
lanc,PHOTOENGRAVING,1.374368542,1.256561725,1.882514183,1.367971136,1.641921567,1.600438536
lanc,PIE,1.321754733,1.637022265,1.729767285,1.802501556,1.533550996,1.373089762
lanc,PINE,0.9701425,0.826442095,1.974510777,0.57451315,1.529663127,1.036900863
lanc,PLAINTIFF,1.906301898,0.23570226,2.025975114,0.646761667,0.95828005,1.616904167
lanc,POKER GAME,1.662077014,0.25,1.879716291,1.376892637,0.403112887,0.892094913
lanc,POLLUTER,1.326738074,1.169795304,1.486783883,1.663154193,2.342088836,1.045737659
lanc,POMPOM,1.529663127,0,1.814970426,0.471404521,0,0.923548145
lanc,PONTOON,1.032795559,0.25819889,1.656157342,0.560611911,0.25819889,1.91982142
lanc,POOCH,1.963961012,1.125462868,1.980860804,1.496026483,1.882247896,1.780850519
lanc,POSTING,1.261207071,1.147078669,1.791794161,1.367971136,1.147078669,2.149391319
lanc,POTHOOK,1.081817762,0.534522484,1.598419549,0.578934224,0.801783726,1.898524586
lanc,PREGNANCY,1.414213562,0.774596669,1.857417562,2.104558544,0.577350269,0.957427108
lanc,PRETENSE,1.902011319,0,0,1.704233483,0,1.543487266
lanc,PRICKLING,1.284181766,1.123902974,1.835325871,1.820930936,1.121298329,1.576508838
lanc,PROCLAMATION,1.516705396,0.751809412,1.038773981,1.079818459,0.49102619,1.705605731
lanc,PRODUCTIVENESS,1.661757476,0,1.371988681,2.065116433,0,2.080880909
lanc,PROPHYLACTIC,0.899735411,0.798808637,1.94446712,1.698739028,0.6172134,1.995232413
lanc,PUNITIVE,1.521277659,0,0.816496581,1.373213125,0,1.764733893
lanc,PUT OFF,1.708775415,1.259595207,1.098010795,1.884661257,1.10194633,1.874873733
lanc,PYROTECHNICAL,1.961017143,1.531531337,1.590412451,1.649420576,1.366618842,1.776066374
lanc,RAKING,1.682382048,0.630603535,1.66842013,1.685854461,0.964274111,1.611363158
lanc,REDELIVERY,1.708303443,0,1.714985851,0.23570226,0.942809042,1.464168996
lanc,REDNECK,1.308594017,0.471404521,2.202197358,1.200490096,1.640978506,1.078609611
lanc,REFLEX,1.571958216,1.251315098,1.997366687,1.460893742,1.399247918,1.657518754
lanc,REFRESHMENT,1.829706558,1.521908517,1.86606898,2.041080083,2,1.876629727
lanc,REGIONAL,1.360147051,1.211060142,1.211060142,1.641899307,1,1.948289848
lanc,REGULATED,1.869714773,1.414213562,1.204159458,1.569235483,0.892094913,1.807392228
lanc,REPORTABLE,1.454977342,0.733492806,0.945905303,0.805681579,0.315301768,1.833732014
lanc,REPUTED,1.699913493,0,0.996316746,1.251469724,0,1.697749375
lanc,RESTFUL,1.486783883,0.955133866,1.598610508,1.315672509,0.630603535,1.973508764
lanc,RESULTANT,1.831955405,0,0.288675135,1,0,2.167249339
lanc,REVOKE,1.732050808,0,1.31497782,1.408308678,1,1.641899307
lanc,RIDDANCE,1.935876816,1.121223821,1.424279266,2.033060091,1.364516311,1.989256861
lanc,RUGBY,1.507556723,1.019571327,1.898616097,1.621252139,0.782718482,1.799209313
lanc,RULE,2.280924019,0,0.766964989,1.319784098,0.23570226,2.176073096
lanc,RUNTIME,1.821171784,0,1.209338662,0.885061203,0.75,2.028957039
lanc,SANDBOX,0.759154655,0.447213595,1.904979624,1.182103388,0.550119604,1.902906364
lanc,SAUERKRAUT,0.795206226,1.333945938,1.903943276,1.124591429,1.611082939,1.460257834
lanc,SAVE,1.628985811,0,1.084652289,1.764760348,0,2.054804668
lanc,SCORELESS,1.846761034,0.894427191,1.089422831,0.998683344,0,1.814415956
lanc,SECTIONAL,1.070606758,0.945905303,1.995609215,0.749268649,0.501459857,1.35292622
lanc,SEEPED,1.407463101,0.915475416,1.907379154,1.125462868,1.099783528,1.807392228
lanc,SEISMIC,1.884776101,1.032795559,2.051712409,1.951800146,1.121223821,1.726543478
lanc,SERENDIPITOUS,1.58578242,0.52859414,0.771743633,1.776066374,0.985184366,1.531531337
lanc,SETTLING,1.187233679,0.25819889,0.91025899,1.907379154,0.25819889,1.869555588
lanc,SHANTY,1.846489591,0.985610761,1.709915063,1.552264091,1.187233679,1.690308509
lanc,SHIN,0.23570226,0,2.191039387,1.854159782,0,2.145827384
lanc,SINGLENESS,1.5,0.48507125,1.221739358,1.944070926,0.242535625,2.124783726
lanc,SKIPPING,1.67715995,0.501459857,1.855921454,1.462993806,0.501459857,1.862212731
lanc,SLEEPING BEAUTY,1.832250763,1.030487633,1.627150592,1.760681686,1.390443574,1.883512423
lanc,SMALL HOURS,0.967417922,0,0.832050294,2.2870875,0,1.609268029
lanc,SMARTCARD,1.527525232,1.020262551,1.673669499,1.50048725,1.121298329,1.544656891
lanc,SMELLINESS,0.523148364,0.550119604,1.089422831,1.436369693,1.273205652,1.039989878
