gpt4,hearing,acoustical,10,4.500000,1.581139
gpt4,hearing,act on,10,3.100000,1.286684
gpt4,hearing,administration,10,2.900000,1.728840
gpt4,hearing,affirmatively,10,3.800000,1.475730
gpt4,hearing,aggregative,10,2.000000,1.490712
gpt4,hearing,agonizingly,10,2.300000,1.636392
gpt4,hearing,aimlessly,10,3.200000,0.788811
gpt4,hearing,airbag,10,2.700000,1.567021
gpt4,hearing,almond,10,1.300000,1.159502
gpt4,hearing,altercation,10,4.200000,1.549193
gpt4,hearing,angelically,10,2.800000,0.918937
gpt4,hearing,appease,10,3.600000,0.843274
gpt4,hearing,apprehensibility,10,2.100000,1.449138
gpt4,hearing,ardently,10,1.600000,1.577621
gpt4,hearing,ashtray,10,1.800000,0.632456
gpt4,hearing,assessed,10,2.300000,1.636392
gpt4,hearing,assessor,10,2.900000,1.523884
gpt4,hearing,atone,10,2.200000,1.475730
gpt4,hearing,attachment,10,2.800000,0.918937
gpt4,hearing,auditory,10,4.500000,1.581139
gpt4,hearing,augment,10,2.500000,1.354006
gpt4,hearing,aware,10,2.700000,1.494434
gpt4,hearing,bale,10,1.800000,0.918937
gpt4,hearing,barbaric,10,3.500000,1.269296
gpt4,hearing,barred,10,2.600000,0.516398
gpt4,hearing,bed,10,1.600000,1.074968
gpt4,hearing,believing,10,2.000000,1.885618
gpt4,hearing,bell tower,10,3.300000,1.567021
gpt4,hearing,beyond,10,2.100000,1.100505
gpt4,hearing,bibliographically,10,2.800000,1.751190
gpt4,hearing,blasphemously,10,3.800000,1.873796
gpt4,hearing,block,10,2.400000,1.264911
gpt4,hearing,bloodthirstily,10,3.700000,0.948683
gpt4,hearing,bluishness,10,1.300000,0.948683
gpt4,hearing,bookbag,10,1.300000,0.948683
gpt4,hearing,botanically,10,2.300000,1.337494
gpt4,hearing,both,10,2.600000,1.173788
gpt4,hearing,braised,10,1.300000,1.337494
gpt4,hearing,breezeless,10,1.200000,1.398412
gpt4,hearing,buffalo,10,3.400000,0.966092
gpt4,hearing,bullishness,10,2.300000,1.702939
gpt4,hearing,bunted,10,3.400000,1.505545
gpt4,hearing,butterscotch,10,1.100000,0.875595
gpt4,hearing,buttery,10,1.800000,1.813529
gpt4,hearing,cake pan,10,1.300000,1.159502
gpt4,hearing,camp,10,3.400000,1.264911
gpt4,hearing,cannot,10,1.000000,1.054093
gpt4,hearing,carmaker,10,2.800000,1.229273
gpt4,hearing,castled,10,1.500000,0.849837
gpt4,hearing,category,10,1.300000,1.418136
gpt4,hearing,causer,10,3.300000,1.059350
gpt4,hearing,centerpieces,10,1.700000,1.636392
gpt4,hearing,centralist,10,0.900000,0.994429
gpt4,hearing,chauvinism,10,2.800000,1.229273
gpt4,hearing,chili pepper,10,2.000000,1.054093
gpt4,hearing,christen,10,3.700000,1.059350
gpt4,hearing,chronically,10,2.300000,1.494434
gpt4,hearing,chunk,10,1.700000,0.674949
gpt4,hearing,circular,10,0.900000,1.286684
gpt4,hearing,civilizing,10,3.200000,1.475730
gpt4,hearing,clank,10,4.500000,1.581139
gpt4,hearing,cleaning lady,10,2.900000,1.197219
gpt4,hearing,cloaked,10,2.900000,0.994429
gpt4,hearing,coachwork,10,1.900000,1.100505
