gem15,aoa,affair,10,6.100000,0.210819
gem15,aoa,aisle,10,4.750000,0.353553
gem15,aoa,anchor,10,4.550000,0.437798
gem15,aoa,anger,10,3.550000,0.497214
gem15,aoa,ant,10,2.500000,0.471405
gem15,aoa,applause,10,5.050000,0.283823
gem15,aoa,apple,10,1.850000,0.241523
gem15,aoa,apron,10,4.000000,0.577350
gem15,aoa,arson,10,6.300000,0.421637
gem15,aoa,art,10,4.150000,0.783511
gem15,aoa,artist,10,5.300000,0.586894
gem15,aoa,aspect,10,5.700000,0.483046
gem15,aoa,asthma,10,5.750000,0.424918
gem15,aoa,attempt,10,4.500000,0.471405
gem15,aoa,author,10,5.650000,0.783511
gem15,aoa,baby,10,1.100000,0.210819
gem15,aoa,balloon,10,2.750000,0.263523
gem15,aoa,ban,10,4.350000,1.106797
gem15,aoa,bandage,10,4.250000,0.424918
gem15,aoa,basket,10,2.750000,0.424918
gem15,aoa,battle,10,4.050000,0.283823
gem15,aoa,bead,10,3.250000,0.353553
gem15,aoa,beer,10,4.550000,0.724569
gem15,aoa,beggar,10,5.000000,0.333333
gem15,aoa,belief,10,4.900000,0.394405
gem15,aoa,bitch,10,5.500000,0.666667
gem15,aoa,blame,10,4.350000,0.529675
gem15,aoa,bliss,10,5.000000,0.408248
gem15,aoa,blister,10,4.450000,0.497214
gem15,aoa,blood,10,2.850000,0.529675
gem15,aoa,blouse,10,4.050000,0.550252
gem15,aoa,boast,10,4.800000,0.421637
gem15,aoa,bondage,10,6.350000,0.241523
gem15,aoa,bonnet,10,3.700000,0.349603
gem15,aoa,bounce,10,2.550000,0.368932
gem15,aoa,bowel,10,5.700000,0.537484
gem15,aoa,bowl,10,2.750000,0.540062
gem15,aoa,bracket,10,5.050000,0.283823
gem15,aoa,breakfast,10,3.250000,0.353553
gem15,aoa,breast,10,2.950000,0.598609
gem15,aoa,bulge,10,4.850000,0.529675
gem15,aoa,button,10,2.950000,0.158114
gem15,aoa,camp,10,3.250000,0.589256
gem15,aoa,cancer,10,5.900000,0.316228
gem15,aoa,candle,10,2.900000,0.316228
gem15,aoa,candy,10,2.100000,0.316228
gem15,aoa,canoe,10,4.200000,0.421637
gem15,aoa,carcass,10,6.050000,0.158114
gem15,aoa,caress,10,4.650000,0.474342
gem15,aoa,carpet,10,3.200000,0.714920
gem15,aoa,carriage,10,4.200000,0.421637
gem15,aoa,castle,10,3.950000,0.497214
gem15,aoa,cattle,10,3.800000,0.483046
gem15,aoa,caution,10,4.600000,0.394405
gem15,aoa,cease,10,5.250000,0.424918
gem15,aoa,ceiling,10,3.650000,0.474342
gem15,aoa,chauffeur,10,6.250000,0.263523
gem15,aoa,chest,10,2.900000,0.658281
gem15,aoa,chew,10,2.150000,0.241523
gem15,aoa,child,10,1.700000,0.421637
gem15,aoa,chord,10,5.150000,0.337474
gem15,aoa,circuit,10,5.600000,0.459468
gem15,aoa,city,10,3.350000,0.579751
gem15,aoa,class,10,3.600000,0.567646
gem15,aoa,clergy,10,6.100000,0.394405
gem15,aoa,cloak,10,4.600000,0.459468
gem15,aoa,closure,10,5.900000,0.394405
gem15,aoa,clover,10,4.050000,0.158114
gem15,aoa,coffin,10,5.250000,0.424918
gem15,aoa,column,10,4.850000,0.529675
gem15,aoa,comb,10,2.650000,0.337474
gem15,aoa,compass,10,4.850000,0.241523
gem15,aoa,complex,10,5.950000,0.158114
gem15,aoa,concept,10,4.950000,0.831665
gem15,aoa,consent,10,5.200000,0.918937
gem15,aoa,console,10,5.050000,0.283823
gem15,aoa,contempt,10,6.000000,0.527046
gem15,aoa,context,10,5.700000,0.537484
gem15,aoa,contract,10,6.000000,0.235702
gem15,aoa,costume,10,4.300000,0.421637
gem15,aoa,cottage,10,4.200000,0.349603
gem15,aoa,cotton,10,3.100000,0.567646
gem15,aoa,couch,10,3.200000,0.483046
gem15,aoa,cough,10,2.600000,0.516398
gem15,aoa,county,10,5.250000,0.353553
gem15,aoa,courage,10,4.550000,0.643342
gem15,aoa,crab,10,2.950000,0.437798
gem15,aoa,cricket,10,3.750000,0.353553
gem15,aoa,crisis,10,6.050000,0.283823
gem15,aoa,crude,10,5.200000,0.349603
gem15,aoa,crystal,10,4.750000,0.353553
gem15,aoa,cuddle,10,3.300000,0.483046
gem15,aoa,culture,10,5.750000,0.424918
gem15,aoa,cure,10,4.200000,0.752773
gem15,aoa,curtain,10,3.900000,0.316228
gem15,aoa,cushion,10,3.950000,0.497214
gem15,aoa,dance,10,2.950000,0.497214
gem15,aoa,dandruff,10,5.900000,0.316228
gem15,aoa,dare,10,2.750000,0.424918
gem15,aoa,date,10,3.500000,0.527046
gem15,aoa,delight,10,3.400000,0.459468
gem15,aoa,desert,10,3.900000,0.316228
gem15,aoa,despair,10,5.700000,0.632456
gem15,aoa,dessert,10,3.800000,0.349603
gem15,aoa,device,10,4.600000,0.459468
gem15,aoa,dinner,10,3.000000,0.666667
gem15,aoa,disgust,10,4.600000,0.459468
gem15,aoa,doctor,10,4.050000,0.368932
gem15,aoa,doctrine,10,6.300000,1.059350
gem15,aoa,donkey,10,3.200000,0.421637
gem15,aoa,doom,10,5.100000,0.394405
gem15,aoa,doubt,10,4.400000,0.394405
gem15,aoa,dread,10,4.800000,0.674949
gem15,aoa,duty,10,4.850000,0.337474
gem15,aoa,ease,10,4.100000,0.316228
gem15,aoa,employ,10,5.550000,0.437798
gem15,aoa,escort,10,5.550000,0.497214
gem15,aoa,essence,10,5.900000,0.394405
gem15,aoa,excuse,10,4.500000,0.408248
gem15,aoa,faith,10,4.400000,0.459468
gem15,aoa,fame,9,5.055556,0.726483
gem15,aoa,farewell,10,5.100000,0.394405
gem15,aoa,fault,10,4.300000,0.483046
gem15,aoa,feat,10,4.900000,0.210819
gem15,aoa,fiction,10,5.550000,0.437798
gem15,aoa,figment,10,5.750000,0.790569
gem15,aoa,fire,10,2.100000,0.210819
gem15,aoa,flea,10,3.550000,0.685160
gem15,aoa,fleet,10,4.700000,0.674949
gem15,aoa,flourish,10,5.900000,0.316228
gem15,aoa,food,10,1.850000,0.337474
gem15,aoa,forehead,10,3.300000,0.537484
gem15,aoa,forge,10,5.300000,0.421637
gem15,aoa,fortress,10,5.850000,0.337474
gem15,aoa,fraud,10,6.000000,0.408248
gem15,aoa,freedom,10,5.100000,0.210819
gem15,aoa,function,10,5.500000,0.527046
gem15,aoa,fuss,10,3.200000,0.586894
gem15,aoa,gain,10,4.350000,0.474342
gem15,aoa,game,10,2.150000,0.241523
gem15,aoa,garbage,10,3.650000,0.474342
gem15,aoa,giraffe,10,3.850000,0.579751
gem15,aoa,gist,10,5.650000,0.411636
gem15,aoa,glacier,10,5.900000,0.316228
gem15,aoa,glee,10,4.700000,0.483046
gem15,aoa,gloom,10,5.000000,0.408248
gem15,aoa,goose,10,3.100000,0.316228
gem15,aoa,greed,10,5.350000,0.337474
gem15,aoa,grind,10,4.150000,0.411636
gem15,aoa,guilt,10,4.900000,0.516398
gem15,aoa,guitar,10,4.350000,0.474342
gem15,aoa,hall,10,3.150000,0.529675
gem15,aoa,ham,10,2.850000,0.241523
gem15,aoa,hammock,10,4.700000,0.948683
gem15,aoa,hand,10,1.700000,0.421637
gem15,aoa,handle,10,3.200000,0.483046
gem15,aoa,harvest,10,4.600000,0.459468
gem15,aoa,hate,10,4.000000,0.471405
gem15,aoa,head,10,1.600000,0.394405
gem15,aoa,health,10,3.700000,0.537484
gem15,aoa,heaven,10,3.950000,0.598609
gem15,aoa,hit,10,1.900000,0.210819
gem15,aoa,honey,10,2.600000,0.459468
gem15,aoa,hope,10,2.800000,0.421637
gem15,aoa,hostage,10,6.100000,0.316228
gem15,aoa,hostess,10,5.500000,0.471405
gem15,aoa,hurdle,10,4.950000,0.368932
gem15,aoa,husband,10,5.250000,0.716860
gem15,aoa,impress,10,4.950000,0.550252
gem15,aoa,incest,10,6.150000,1.001388
gem15,aoa,island,10,3.950000,0.158114
gem15,aoa,issue,10,5.050000,0.158114
gem15,aoa,item,10,3.650000,0.411636
gem15,aoa,jacket,10,3.400000,0.394405
gem15,aoa,jewel,10,4.200000,0.586894
gem15,aoa,jungle,10,4.250000,0.424918
gem15,aoa,junk,10,4.250000,0.634648
gem15,aoa,justice,10,5.300000,0.888194
gem15,aoa,kill,10,3.900000,0.567646
gem15,aoa,knock,10,2.250000,0.353553
gem15,aoa,knowledge,10,5.200000,0.349603
gem15,aoa,lace,10,3.950000,0.368932
gem15,aoa,ladder,10,3.200000,0.349603
gem15,aoa,launch,10,4.550000,0.497214
gem15,aoa,leaf,10,2.600000,0.394405
gem15,aoa,leisure,10,5.750000,0.353553
gem15,aoa,leopard,10,4.800000,0.632456
gem15,aoa,lettuce,10,3.600000,0.394405
gem15,aoa,limit,10,4.700000,0.421637
gem15,aoa,line,10,2.250000,0.424918
gem15,aoa,lobster,10,4.500000,0.471405
