gpt4,aoa,affair,10,5.770000,0.507828
gpt4,aoa,aisle,10,4.970000,0.394546
gpt4,aoa,anchor,10,3.940000,0.676921
gpt4,aoa,anger,10,3.950000,0.474342
gpt4,aoa,ant,10,2.030000,0.449815
gpt4,aoa,applause,10,4.020000,0.758361
gpt4,aoa,apple,10,1.500000,0.362093
gpt4,aoa,apron,10,3.800000,0.686375
gpt4,aoa,arson,10,6.390000,0.589633
gpt4,aoa,art,10,3.680000,0.608824
gpt4,aoa,artist,10,3.800000,0.727247
gpt4,aoa,aspect,10,5.630000,0.432178
gpt4,aoa,asthma,10,5.790000,0.556677
gpt4,aoa,attempt,10,4.860000,0.447710
gpt4,aoa,author,10,4.960000,0.564112
gpt4,aoa,baby,10,1.310000,0.314289
gpt4,aoa,balloon,10,2.370000,0.388873
gpt4,aoa,ban,10,4.600000,0.592546
gpt4,aoa,bandage,10,3.990000,0.662403
gpt4,aoa,basket,10,2.880000,0.446716
gpt4,aoa,battle,10,4.340000,0.651835
gpt4,aoa,bead,10,2.840000,0.333999
gpt4,aoa,beer,10,5.370000,0.692901
gpt4,aoa,beggar,10,4.790000,0.546606
gpt4,aoa,belief,10,4.380000,0.329309
gpt4,aoa,bitch,10,6.090000,0.523768
gpt4,aoa,blame,10,4.070000,0.386005
gpt4,aoa,bliss,10,5.070000,0.848594
gpt4,aoa,blister,10,5.100000,0.586894
gpt4,aoa,blood,10,2.910000,0.595259
gpt4,aoa,blouse,10,3.510000,0.515213
gpt4,aoa,boast,10,5.100000,0.725718
gpt4,aoa,bondage,10,6.480000,0.407704
gpt4,aoa,bonnet,10,3.460000,0.485798
gpt4,aoa,bounce,10,2.610000,0.550656
gpt4,aoa,bowel,10,5.810000,0.530094
gpt4,aoa,bowl,10,2.240000,0.383551
gpt4,aoa,bracket,10,5.120000,0.722342
gpt4,aoa,breakfast,10,2.120000,0.468568
gpt4,aoa,breast,10,2.130000,0.485455
gpt4,aoa,bulge,10,4.860000,0.793305
gpt4,aoa,button,10,2.540000,0.592921
gpt4,aoa,camp,10,3.320000,0.605163
gpt4,aoa,cancer,10,6.110000,0.631489
